timestamp,avg_min_cpu,avg_max_cpu,avg_avg_cpu
1752862071,30.56,59.44,45.01
1752862671,35.75,61.91,42.42
1752863271,29.9,54.2,41.23
1752863871,35.36,49.32,41.26
1752864471,34.41,61.96,43.21
1752865071,34.44,60.1,41.9
1752865672,30.1,54.29,41.24
1752866272,28.98,52.74,34.73
1752866872,30.87,48.03,39.43
1752867472,28.6,56.08,40.86
1752868072,30.24,46.31,37.48
1752868672,31.24,42.64,37.0
1752869272,25.16,53.74,38.28
1752869873,21.42,44.79,34.8
1752870473,25.69,42.94,36.1
1752871073,23.29,50.19,37.17
1752871673,27.34,43.8,37.89
1752872273,21.09,41.77,33.65
1752872873,22.72,43.07,34.13
1752873473,20.55,44.58,33.93
1752874074,27.98,52.61,34.24
1752874674,22.55,41.27,31.83
1752875274,22.88,44.86,31.92
1752875874,23.67,40.61,32.49
1752876474,20.53,41.97,33.37
1752877074,23.07,40.49,30.76
1752877674,14.61,44.8,26.66
1752878275,23.3,40.75,31.14
1752878875,21.26,45.24,32.3
1752879475,18.53,49.6,32.21
1752880075,21.94,50.41,33.6
1752880675,25.28,48.82,32.58
1752881275,19.59,46.57,28.98
1752881875,15.41,43.88,28.71
1752882476,15.67,35.16,28.53
1752883076,18.32,43.92,28.43
1752883676,14.76,33.87,24.75
1752884276,12.45,42.16,25.88
1752884876,15.11,41.06,24.83
1752885476,11.22,33.55,24.09
1752886076,15.16,30.9,24.49
1752886676,11.3,39.18,23.22
1752887277,11.84,28.96,22.66
1752887877,17.3,46.19,26.26
1752888477,13.22,35.19,26.59
1752889077,12.89,32.27,26.85
1752889677,20.27,35.72,26.1
1752890277,17.59,36.86,25.69
1752890877,18.35,33.57,25.28
1752891478,11.79,31.36,25.0
1752892078,16.39,41.44,27.48
1752892678,22.97,39.06,28.12
1752893278,21.96,49.51,31.07
1752893878,20.78,39.46,27.35
1752894478,14.19,42.09,28.89
1752895078,20.04,44.35,26.45
1752895679,27.92,51.63,33.06
1752896279,18.48,39.56,28.24
1752896879,17.04,41.13,27.92
1752897479,11.55,44.24,25.93
1752898079,17.63,39.6,29.29
1752898679,22.43,46.95,31.47
1752899279,25.27,39.16,34.13
1752899880,18.82,46.34,32.33
1752900480,17.79,37.23,29.54
1752901080,27.64,50.39,33.21
1752901680,24.65,43.97,34.79
1752902280,28.79,46.8,34.26
1752902880,20.43,41.31,35.13
1752903480,18.31,50.12,32.65
1752904081,27.09,47.12,34.75
1752904681,25.51,57.75,38.13
1752905281,27.99,58.42,38.56
1752905881,32.05,49.56,37.18
1752906481,23.09,46.24,38.07
1752907081,29.34,60.42,40.87
1752907681,25.5,45.6,37.79
1752908281,28.69,52.27,38.43
1752908882,32.15,59.92,43.01
1752909482,33.43,58.11,41.59
1752910082,29.06,62.58,43.55
1752910682,28.84,48.16,42.09
1752911282,33.54,52.43,45.12
1752911882,35.82,55.7,43.39
1752912482,35.96,64.46,44.89
1752913083,37.87,60.33,43.92
1752913683,42.03,59.6,47.83
1752914283,30.19,62.39,43.66
1752914883,37.65,54.95,45.89
1752915483,33.22,54.28,43.33
1752916083,35.26,54.32,46.54
1752916683,39.81,63.25,46.22
1752917284,40.38,64.82,47.03
1752917884,31.21,57.2,44.87
1752918484,37.08,69.2,49.71
1752919084,39.3,63.78,48.49
1752919684,40.8,64.39,47.58
1752920284,33.68,60.36,48.29
1752920884,39.95,59.84,46.82
1752921485,41.23,59.46,47.94
1752922085,40.53,58.75,47.81
1752922685,34.37,50.73,44.25
1752923285,42.86,57.14,48.97
1752923885,39.16,55.95,49.35
1752924485,37.31,64.2,49.82
1752925085,44.44,71.88,56.47
1752925686,47.38,61.24,52.72
1752926286,38.3,68.17,51.2
1752926886,38.98,59.85,47.32
1752927486,46.53,68.14,53.14
1752928086,36.22,52.91,46.8
1752928686,34.26,67.87,49.14
1752929286,38.07,62.4,51.24
1752929886,41.77,66.43,52.49
1752930487,35.67,57.09,48.35
1752931087,39.68,72.95,53.0
1752931687,38.88,65.06,48.29
1752932287,34.11,54.9,47.62
1752932887,39.08,60.22,49.53
1752933487,42.28,63.23,51.94
1752934087,39.74,63.51,48.36
1752934688,43.41,63.72,49.93
1752935288,37.72,66.15,46.24
1752935888,40.81,64.25,48.15
1752936488,33.54,63.99,44.26
1752937088,37.17,62.74,45.26
1752937688,33.59,61.75,43.78
1752938288,34.49,50.96,42.63
1752938889,30.59,54.58,41.52
1752939489,31.18,56.09,44.87
1752940089,29.44,45.69,40.06
1752940689,39.55,51.24,46.19
1752941289,27.02,54.29,41.21
1752941889,31.24,51.09,43.71
1752942489,31.8,54.64,43.95
1752943090,30.03,48.28,39.42
1752943690,27.95,52.73,38.77
1752944290,22.89,51.65,36.04
1752944890,31.43,55.21,40.04
1752945490,27.35,54.35,39.31
1752946090,27.46,46.04,35.87
1752946690,27.88,52.47,38.64
1752947291,32.97,48.84,40.78
1752947891,32.27,54.22,39.91
1752948491,28.59,43.55,37.59
1752949091,27.69,49.67,38.38
1752949691,23.58,43.79,36.13
1752950291,31.15,47.17,36.59
1752950891,28.1,45.93,34.93
1752951492,26.16,47.03,33.8
1752952092,25.15,42.66,31.03
1752952692,22.53,43.71,34.38
1752953292,25.59,49.55,34.69
1752953892,23.52,41.38,32.03
1752954492,17.12,38.42,28.55
1752955092,18.36,43.05,29.98
1752955692,23.26,43.49,31.95
1752956293,23.06,36.42,28.76
1752956893,20.49,41.49,27.23
1752957493,23.21,48.65,30.3
1752958093,27.17,46.1,32.18
1752958693,21.94,34.48,28.2
1752959293,13.59,39.52,25.7
1752959893,21.68,39.83,26.75
1752960494,14.75,43.43,28.65
1752961094,15.69,38.47,24.83
1752961694,10.54,33.1,25.1
1752962294,14.52,38.63,25.44
1752962894,17.88,36.21,25.27
1752963494,15.54,32.33,22.54
1752964094,17.92,44.73,26.49
1752964695,18.18,42.12,28.37
1752965295,14.73,45.65,27.82
1752965895,10.6,38.58,23.65
1752966495,11.88,41.81,23.85
1752967095,20.17,36.22,25.81
1752967695,10.33,29.44,21.48
1752968295,15.36,33.16,23.61
1752968896,14.31,36.26,24.19
1752969496,12.3,43.87,24.6
1752970096,7.82,40.12,21.66
1752970696,4.16,35.27,18.15
1752971296,14.18,30.79,19.49
1752971896,11.86,34.61,21.38
1752972496,7.96,35.24,19.76
1752973097,8.42,29.38,20.49
1752973697,15.06,37.77,21.11
1752974297,9.87,29.54,22.98
1752974897,12.01,34.03,23.04
1752975497,13.64,41.29,25.35
1752976097,13.61,32.3,24.1
1752976697,17.19,34.5,24.63
1752977297,11.04,42.53,25.28
1752977898,16.87,32.62,24.55
1752978498,10.89,31.59,22.56
1752979098,19.61,35.61,28.46
1752979698,14.67,38.59,25.82
1752980298,13.83,38.35,27.81
1752980898,11.32,41.03,23.99
1752981498,19.86,40.72,29.22
1752982099,16.88,32.51,24.2
1752982699,22.6,45.59,27.99
1752983299,16.34,36.92,28.55
1752983899,16.36,34.64,24.31
1752984499,19.13,42.79,27.5
1752985099,17.67,41.95,28.57
1752985699,21.07,44.4,28.94
1752986300,20.0,42.9,28.36
1752986900,19.06,40.76,26.87
1752987500,30.21,42.65,35.49
1752988100,25.22,49.83,30.89
1752988700,16.05,45.57,30.63
1752989300,18.1,38.3,31.57
1752989900,22.74,43.22,34.87
1752990501,19.6,42.07,31.61
1752991101,26.37,49.58,31.46
1752991701,26.89,51.16,35.39
1752992301,29.73,48.21,37.42
1752992901,21.34,45.78,33.98
1752993501,20.98,49.67,32.47
1752994101,26.48,48.39,35.36
1752994702,28.98,53.77,36.06
1752995302,24.61,41.36,33.26
1752995902,29.91,48.57,35.25
1752996502,25.29,51.97,40.26
1752997102,28.71,45.48,38.43
1752997702,31.94,54.29,39.05
1752998302,26.72,59.46,40.98
1752998902,28.18,48.61,39.82
1752999503,26.0,52.84,39.99
1753000103,35.95,50.37,44.26
1753000703,32.02,60.39,42.84
1753001303,34.41,47.87,41.33
1753001903,26.07,47.99,39.63
1753002503,33.76,62.53,44.94
1753003103,33.08,50.66,42.93
1753003704,33.57,56.38,43.05
1753004304,29.3,49.73,43.5
1753004904,32.46,54.18,45.91
1753005504,37.64,59.3,46.65
1753006104,38.61,59.53,44.56
1753006704,28.24,52.83,42.98
1753007304,34.28,62.14,46.15
1753007905,36.51,59.29,48.45
1753008505,31.99,61.11,41.52
1753009105,36.48,60.59,43.51
1753009705,37.32,67.98,48.13
1753010305,34.04,55.58,45.13
1753010905,38.31,50.31,45.26
1753011505,37.98,59.7,46.28
1753012106,34.03,52.91,44.04
1753012706,31.57,53.73,42.06
1753013306,38.25,56.17,47.45
1753013906,38.53,53.88,44.13
1753014506,36.67,60.38,46.18
1753015106,30.35,51.93,43.24
1753015706,40.97,55.31,47.13
1753016307,39.25,64.55,45.39
1753016907,38.92,54.2,47.58
1753017507,35.6,66.09,47.97
1753018107,35.69,53.13,44.61
1753018707,35.23,57.35,46.59
1753019307,31.0,50.5,40.77
1753019907,37.33,64.11,46.59
1753020507,30.81,63.1,44.72
1753021108,33.16,53.77,45.03
1753021708,24.57,54.99,39.56
1753022308,38.21,52.8,45.14
1753022908,31.55,47.7,40.1
1753023508,26.53,54.77,40.79
1753024108,36.72,60.72,44.06
1753024708,35.7,50.36,43.79
1753025309,33.33,59.43,42.75
1753025909,30.37,45.52,38.57
1753026509,29.49,50.6,38.84
1753027109,28.24,59.67,40.86
1753027709,27.59,50.54,39.69
1753028309,32.19,49.01,39.13
1753028909,26.59,56.01,41.28
1753029510,23.82,50.25,34.91
1753030110,25.08,48.99,33.94
1753030710,30.38,54.09,37.99
1753031310,25.52,53.12,38.29
1753031910,31.23,42.58,36.83
1753032510,22.38,50.79,36.38
1753033110,27.83,46.6,35.43
1753033711,25.29,42.37,30.89
1753034311,26.35,41.87,31.89
1753034911,24.72,45.6,34.81
1753035511,22.75,39.45,31.88
1753036111,27.1,42.69,35.87
1753036711,28.77,47.18,34.51
1753037311,23.36,53.76,35.18
1753037912,15.83,42.12,28.41
1753038512,17.25,37.9,30.91
1753039112,29.56,41.48,34.98
1753039712,19.69,38.34,30.56
1753040312,17.92,33.67,28.35
1753040912,20.2,31.48,25.26
1753041512,15.99,38.67,25.83
1753042112,24.13,45.1,29.51
1753042713,19.07,45.52,30.24
1753043313,15.3,36.73,24.0
1753043913,16.49,43.37,30.67
1753044513,11.11,41.35,22.69
1753045113,21.03,36.25,28.14
1753045713,14.77,28.82,23.57
1753046313,14.35,39.78,25.8
1753046914,13.79,42.39,24.4
1753047514,11.05,30.64,25.24
1753048114,20.4,38.18,25.69
1753048714,10.85,28.54,21.84
1753049314,6.04,33.66,19.84
1753049914,19.68,40.09,25.1
1753050514,9.17,29.01,20.12
1753051115,13.31,28.59,18.99
1753051715,15.14,35.54,21.41
1753052315,10.18,28.06,17.89
1753052915,12.1,27.9,18.0
1753053515,12.7,37.74,23.62
1753054115,19.05,39.77,24.27
1753054715,10.02,34.0,23.06
1753055316,16.18,35.73,21.48
1753055916,14.16,40.42,23.09
1753056516,8.22,32.47,20.73
1753057116,9.27,34.83,18.59
1753057716,10.75,28.35,23.06
1753058316,11.19,38.94,23.88
1753058916,9.3,41.15,22.01
1753059517,6.57,33.44,20.86
1753060117,8.29,42.45,22.69
1753060717,10.1,34.54,24.75
1753061317,11.2,28.89,23.17
1753061917,13.14,36.85,21.32
1753062517,10.53,29.0,22.86
1753063117,13.56,33.54,19.36
1753063717,10.87,40.28,20.4
1753064318,18.85,46.65,27.59
1753064918,8.96,26.63,20.46
1753065518,18.98,43.33,24.12
1753066118,14.4,36.94,26.46
1753066718,12.8,35.64,25.03
1753067318,17.76,41.43,26.12
1753067918,12.54,39.82,26.54
1753068519,12.8,43.91,26.7
1753069119,17.25,37.47,26.42
1753069719,19.67,46.35,28.44
1753070319,15.39,42.08,28.13
1753070919,14.97,37.0,26.64
1753071519,15.85,44.28,24.72
1753072119,21.07,41.88,27.67
1753072720,17.34,46.99,27.1
1753073320,19.25,37.53,29.5
1753073920,18.63,39.77,29.64
1753074520,18.82,39.22,32.37
1753075120,19.42,43.29,28.7
1753075720,27.41,43.76,37.98
1753076320,22.17,53.46,34.45
1753076921,21.86,41.34,34.56
1753077521,24.16,40.83,34.83
1753078121,17.82,40.06,31.47
1753078721,26.88,45.89,33.25
1753079321,27.04,48.34,34.52
1753079921,20.01,43.17,33.33
1753080521,23.84,51.1,33.19
1753081122,27.76,49.53,33.94
1753081722,28.72,49.82,34.73
1753082322,19.93,48.81,33.91
1753082922,22.91,44.26,37.73
1753083522,35.24,52.25,41.38
1753084122,27.92,51.85,39.03
1753084722,30.87,46.24,38.69
1753085322,25.07,46.77,38.68
1753085923,27.46,56.47,39.22
1753086523,26.55,45.42,38.62
1753087123,29.99,57.8,38.92
1753087723,30.96,54.47,42.41
1753088323,39.2,53.23,46.02
1753088923,34.23,51.59,43.87
1753089523,35.16,61.51,41.8
1753090124,34.71,60.68,44.0
1753090724,33.23,58.89,43.09
1753091324,30.06,51.53,43.67
1753091924,27.21,51.37,41.76
1753092524,30.09,51.11,42.41
1753093124,34.72,58.82,47.29
1753093724,37.6,53.78,47.85
1753094325,42.11,61.3,48.7
1753094925,33.64,59.5,40.25
1753095525,34.59,59.68,47.95
1753096125,32.7,54.32,43.5
1753096725,38.28,55.15,46.63
1753097325,39.2,59.76,44.9
1753097925,36.17,52.63,44.75
1753098526,34.43,52.25,44.36
1753099126,35.43,55.01,44.53
1753099726,38.98,55.81,48.97
1753100326,38.02,55.54,45.91
1753100926,35.83,58.14,44.96
1753101526,36.61,58.83,48.03
1753102126,37.7,53.14,46.11
1753102727,37.18,61.21,47.11
1753103327,31.85,51.9,44.54
1753103927,33.9,53.67,43.93
1753104527,37.02,64.52,46.59
1753105127,38.84,57.33,51.72
1753105727,40.88,66.97,48.08
1753106327,31.55,61.63,44.75
1753106927,33.92,57.4,43.86
1753107528,29.39,56.4,44.34
1753108128,36.98,63.0,45.48
1753108728,27.14,55.92,41.27
1753109328,30.55,56.43,44.3
1753109928,40.19,67.74,47.95
1753110528,34.49,53.01,42.69
1753111128,32.33,57.77,40.32
1753111729,25.94,56.06,39.46
1753112329,32.82,55.69,44.05
1753112929,31.82,55.15,37.38
1753113529,26.94,48.49,40.27
1753114129,34.68,50.01,40.61
1753114729,29.54,52.52,38.78
1753115329,32.2,45.86,40.23
1753115930,22.9,54.52,37.59
1753116530,21.19,50.68,34.53
1753117130,20.56,50.29,35.16
1753117730,33.41,54.13,39.17
1753118330,26.3,43.31,36.45
1753118930,24.78,50.16,34.84
1753119530,20.33,44.98,34.11
1753120131,24.77,51.04,33.09
1753120731,27.02,50.32,33.74
1753121331,25.11,50.57,33.3
1753121931,21.79,50.28,30.87
1753122531,25.8,45.63,32.58
1753123131,17.1,34.34,29.23
1753123731,20.16,40.16,32.7
1753124332,23.29,34.06,28.42
1753124932,20.49,40.45,30.41
1753125532,25.7,43.3,31.81
1753126132,20.56,44.7,29.12
1753126732,23.31,49.8,29.89
1753127332,13.84,34.8,25.52
1753127932,19.0,33.95,28.18
1753128532,20.6,36.71,26.8
1753129133,11.14,31.56,25.65
1753129733,19.81,39.96,26.01
1753130333,17.28,37.16,24.71
1753130933,12.02,38.11,25.17
1753131533,10.07,33.62,24.23
1753132133,12.48,43.2,26.04
1753132733,15.72,42.05,25.02
1753133334,15.52,29.45,21.4
1753133934,14.07,34.46,24.21
1753134534,12.73,38.43,22.2
1753135134,11.65,38.32,21.93
1753135734,5.61,33.1,17.99
1753136334,12.09,26.57,21.4
1753136934,9.42,34.16,20.02
1753137535,16.45,33.28,23.01
1753138135,17.96,43.2,23.94
1753138735,6.53,31.22,19.46
1753139335,4.6,33.51,17.48
1753139935,3.08,28.64,17.51
1753140535,14.82,32.96,23.41
1753141135,9.81,29.9,19.67
1753141736,15.06,32.81,23.57
1753142336,5.01,35.53,19.71
1753142936,20.49,42.75,26.07
1753143536,16.05,34.77,26.01
1753144136,14.53,34.96,23.25
1753144736,17.02,44.73,25.35
1753145336,14.78,41.54,23.01
1753145937,15.67,31.86,24.7
1753146537,12.04,35.67,24.25
1753147137,16.83,36.56,29.31
1753147737,11.21,31.36,23.78
1753148337,20.42,41.32,29.4
1753148937,15.21,45.54,27.31
1753149537,17.47,39.99,29.6
1753150137,14.96,30.42,25.33
1753150738,16.53,38.93,23.22
1753151338,16.63,42.67,30.84
1753151938,15.97,43.21,23.61
1753152538,12.04,43.61,25.56
1753153138,18.04,39.0,26.07
1753153738,18.69,48.84,30.91
1753154338,19.12,38.34,30.24
1753154939,19.92,43.3,27.83
1753155539,14.83,43.9,28.29
1753156139,15.7,42.07,29.49
1753156739,20.14,43.83,30.54
1753157339,22.51,45.06,29.21
1753157939,23.64,45.01,31.57
1753158539,25.23,48.67,33.89
1753159140,19.52,52.55,34.23
1753159740,25.71,46.12,32.53
1753160340,24.69,52.86,37.16
1753160940,18.59,45.87,28.45
1753161540,23.98,54.38,34.94
1753162140,28.9,44.28,35.82
1753162740,27.55,47.48,35.04
1753163341,23.88,53.74,37.44
1753163941,26.93,49.87,39.87
1753164541,33.35,51.85,38.61
1753165141,29.42,44.11,37.54
1753165741,21.24,48.06,35.98
1753166341,28.11,57.79,42.45
1753166941,28.38,57.02,41.14
1753167542,29.14,48.28,42.14
1753168142,26.94,60.87,41.86
1753168742,26.21,50.81,39.44
1753169342,31.59,63.08,45.47
1753169942,31.48,60.48,42.96
1753170542,32.24,58.08,40.02
1753171142,36.71,62.4,43.66
1753171742,35.02,62.57,44.38
1753172343,27.02,61.04,41.73
1753172943,33.49,62.6,44.15
1753173543,41.02,60.67,46.64
1753174143,42.45,66.76,49.17
1753174743,37.62,65.27,46.0
1753175343,31.46,61.35,45.77
1753175943,33.26,58.65,44.94
1753176544,33.8,59.21,45.56
1753177144,32.31,51.71,44.34
1753177744,41.83,66.79,47.35
1753178344,41.69,62.07,51.98
1753178944,39.19,62.57,47.75
1753179544,44.8,61.74,50.2
1753180144,42.19,67.41,51.25
1753180745,31.06,53.12,45.98
1753181345,37.88,56.02,49.42
1753181945,33.2,54.52,46.67
1753182545,45.8,58.88,51.46
1753183145,40.76,67.89,48.99
1753183745,38.46,55.18,48.7
1753184345,35.69,54.32,48.26
1753184946,41.67,63.72,49.63
1753185546,43.23,68.71,51.53
1753186146,34.06,60.23,47.78
1753186746,43.78,65.86,49.23
1753187346,38.37,67.01,48.08
1753187946,44.97,67.37,52.12
1753188546,32.24,55.72,46.5
1753189147,42.04,67.32,49.11
1753189747,34.56,61.43,47.59
1753190347,44.0,56.62,49.25
1753190947,39.26,62.17,47.44
1753191547,32.33,59.36,47.04
1753192147,37.31,62.3,45.26
1753192747,41.98,70.81,52.44
1753193347,37.5,52.94,47.69
1753193948,34.36,57.09,47.93
1753194548,39.64,64.76,47.63
1753195148,29.48,63.05,44.26
1753195748,38.44,59.42,47.17
1753196348,33.45,55.09,40.88
1753196948,31.07,49.79,44.15
1753197548,32.35,64.1,45.95
1753198149,35.42,51.2,43.46
1753198749,33.5,55.81,43.71
1753199349,32.27,54.98,42.36
1753199949,28.7,55.24,43.11
1753200549,32.24,55.58,40.05
1753201149,37.82,57.39,44.25
1753201749,30.72,57.44,45.2
1753202350,31.78,48.23,42.65
1753202950,35.31,48.46,40.84
1753203550,29.09,47.26,41.12
1753204150,25.19,59.06,40.15
1753204750,34.51,51.79,39.92
1753205350,26.83,48.6,36.94
1753205950,34.1,59.96,40.31
1753206551,32.37,45.46,40.08
1753207151,24.32,43.7,36.8
1753207751,28.43,55.92,38.88
1753208351,22.5,52.57,33.72
1753208951,19.08,40.81,33.81
1753209551,26.53,47.84,34.8
1753210151,29.45,55.03,36.24
1753210752,18.16,46.57,28.95
1753211352,22.43,45.06,32.88
1753211952,25.7,48.26,31.29
1753212552,18.58,39.9,30.78
1753213152,25.98,41.81,31.79
1753213752,20.51,41.49,30.42
1753214352,19.53,43.38,34.4
1753214952,26.25,40.09,34.3
1753215553,18.44,42.19,28.7
1753216153,21.79,46.09,33.35
1753216753,22.08,34.47,29.12
1753217353,21.45,36.36,29.07
1753217953,20.01,33.47,25.46
1753218553,15.22,39.78,26.7
1753219153,15.29,44.16,26.6
1753219754,17.93,49.59,30.27
1753220354,19.07,49.56,30.83
1753220954,19.45,38.35,26.56
1753221554,9.63,42.66,23.7
1753222154,15.73,38.21,24.18
1753222754,10.29,42.5,23.03
1753223354,15.32,40.34,21.88
1753223955,14.14,38.28,26.14
1753224555,15.69,35.52,24.17
1753225155,15.7,32.54,24.03
1753225755,15.09,34.58,25.41
1753226355,24.56,49.31,29.81
1753226955,19.12,44.05,25.26
1753227555,11.47,30.49,20.28
1753228156,10.95,32.95,25.94
1753228756,16.85,42.43,22.77
1753229356,21.49,46.1,28.23
1753229956,26.25,46.44,33.55
1753230556,19.5,34.67,27.47
1753231156,18.21,39.6,32.07
1753231756,21.7,42.6,27.3
1753232357,19.01,45.08,33.78
1753232957,16.46,47.6,30.02
1753233557,24.19,45.62,31.15
1753234157,19.42,46.45,31.47
1753234757,20.31,45.74,32.8
1753235357,23.71,45.26,31.97
1753235957,26.99,45.84,32.25
1753236557,17.84,45.04,29.96
1753237158,25.19,49.29,32.85
1753237758,24.83,39.95,30.83
1753238358,24.37,40.27,33.38
1753238958,21.45,43.47,33.96
1753239558,27.83,51.89,35.72
1753240158,25.66,41.45,32.05
1753240758,17.88,45.81,31.17
1753241359,19.86,43.65,34.63
1753241959,29.4,51.02,36.15
1753242559,23.1,51.76,36.21
1753243159,26.97,59.52,40.85
1753243759,25.62,48.98,35.98
1753244359,23.19,46.98,37.53
1753244959,21.24,46.29,35.53
1753245560,27.95,44.36,36.49
1753246160,26.23,47.05,38.64
1753246760,35.85,53.13,41.11
1753247360,34.94,59.88,42.94
1753247960,31.87,56.7,39.01
1753248560,30.04,53.43,39.23
1753249160,31.42,60.17,42.23
1753249761,30.69,55.94,44.74
1753250361,31.95,46.83,41.08
1753250961,36.9,53.78,43.94
1753251561,27.7,52.96,41.01
1753252161,34.57,54.11,46.61
1753252761,35.48,61.39,45.79
1753253361,33.96,54.91,44.61
1753253962,30.53,57.84,45.32
1753254562,33.49,56.54,46.87
1753255162,41.27,57.81,47.62
1753255762,37.69,63.37,45.85
1753256362,42.45,59.38,48.88
1753256962,38.66,56.64,49.2
1753257562,40.35,62.39,52.27
1753258162,44.55,65.12,53.67
1753258763,42.8,65.63,48.09
1753259363,40.2,60.96,54.65
1753259963,42.56,67.86,50.19
1753260563,37.77,57.94,50.92
1753261163,43.18,63.24,49.21
1753261763,41.72,60.64,51.99
1753262363,49.11,61.94,55.7
1753262964,42.77,72.56,53.32
1753263564,45.54,71.57,51.87
1753264164,41.4,70.76,53.71
1753264764,42.43,66.06,53.69
1753265364,36.7,63.36,51.57
1753265964,47.0,64.42,52.04
1753266564,44.48,71.22,53.56
1753267165,44.24,65.4,57.28
1753267765,46.59,72.67,53.69
1753268365,43.78,75.31,56.14
1753268965,49.51,72.46,58.64
1753269565,49.1,61.8,55.57
1753270165,49.06,66.47,58.27
1753270765,44.48,68.67,56.47
1753271366,45.23,69.88,57.94
1753271966,47.9,72.34,56.57
1753272566,50.53,69.0,56.28
1753273166,50.81,68.19,60.35
1753273766,47.69,68.6,54.74
1753274366,44.77,68.09,54.12
1753274966,44.58,66.8,56.31
1753275567,40.6,64.42,55.04
1753276167,45.21,68.18,54.21
1753276767,47.69,75.9,56.43
1753277367,48.03,63.28,57.24
1753277967,41.77,62.19,56.56
1753278567,45.27,67.26,53.43
1753279167,40.89,59.55,52.75
1753279767,47.63,62.48,55.41
1753280368,48.45,65.78,55.75
1753280968,45.95,60.42,51.48
1753281568,43.52,63.06,54.26
1753282168,48.42,67.95,54.93
1753282768,42.88,58.5,52.71
1753283368,38.99,63.34,51.36
1753283968,43.67,59.66,50.58
1753284569,40.9,55.49,49.92
1753285169,42.01,66.52,49.11
1753285769,37.68,59.32,48.44
1753286369,43.61,59.08,52.2
1753286969,34.08,57.99,45.69
1753287569,44.67,63.39,49.72
1753288169,32.55,51.17,45.18
1753288770,38.63,68.91,50.62
1753289370,37.43,55.63,47.38
1753289970,30.73,56.28,42.68
1753290570,35.43,61.01,46.78
1753291170,39.16,62.91,45.96
1753291770,32.32,65.61,46.44
1753292370,29.85,62.34,43.86
1753292971,38.15,55.86,47.43
1753293571,36.76,63.63,46.56
1753294171,34.34,61.71,44.14
1753294771,31.24,57.93,40.46
1753295371,34.96,53.38,40.39
1753295971,31.9,53.8,39.15
1753296571,32.06,51.39,44.36
1753297172,26.33,51.16,40.68
1753297772,27.3,50.93,39.63
1753298372,26.67,49.89,40.25
1753298972,29.84,57.2,42.6
1753299572,25.25,48.51,36.43
1753300172,31.08,57.93,38.36
1753300772,27.57,44.92,36.95
1753301372,31.14,52.91,36.37
1753301973,25.13,45.06,39.98
1753302573,20.02,46.41,33.52
1753303173,24.16,42.91,36.29
1753303773,27.47,55.23,36.79
1753304373,25.56,43.65,37.39
1753304973,20.25,48.56,30.59
1753305573,24.73,40.41,33.43
1753306174,24.42,51.08,32.83
1753306774,21.84,39.14,31.53
1753307374,16.93,46.81,28.84
1753307974,25.99,38.55,31.24
1753308574,20.98,48.95,29.6
1753309174,23.05,43.58,34.28
1753309774,21.58,50.73,32.46
1753310375,18.66,37.7,28.3
1753310975,25.5,44.41,33.31
1753311575,23.54,43.05,31.72
1753312175,23.14,42.61,33.29
1753312775,21.62,51.99,34.45
1753313375,18.9,42.28,31.59
1753313975,25.4,41.84,33.7
1753314576,16.35,48.62,30.62
1753315176,21.43,37.19,30.61
1753315776,23.84,46.38,33.27
1753316376,20.4,45.5,34.07
1753316976,29.03,42.75,34.59
1753317576,23.36,39.11,31.66
1753318176,25.9,49.63,33.75
1753318777,20.45,50.02,30.87
1753319377,20.29,43.62,34.86
1753319977,27.67,49.13,35.58
1753320577,24.58,45.49,33.74
1753321177,23.27,48.74,34.24
1753321777,26.58,45.67,33.11
1753322377,26.44,48.04,34.79
1753322977,20.36,45.51,33.79
1753323578,30.12,50.71,38.74
1753324178,23.91,54.74,37.82
1753324778,23.11,40.96,34.66
1753325378,29.22,50.69,34.42
1753325978,26.33,44.62,38.01
1753326578,27.44,41.47,36.41
1753327178,32.24,49.93,43.92
1753327779,28.18,52.01,38.24
1753328379,33.31,45.26,39.68
1753328979,23.51,56.53,37.28
1753329579,32.91,56.06,40.15
1753330179,25.24,54.46,39.38
1753330779,31.03,61.19,42.51
1753331379,26.71,57.93,40.77
1753331980,32.49,56.11,41.07
1753332580,34.12,54.49,43.31
1753333180,34.86,46.97,40.8
1753333780,40.26,57.59,45.61
1753334380,32.84,55.89,43.43
1753334980,32.76,51.32,44.42
1753335580,36.84,55.26,43.99
1753336181,29.7,48.38,41.76
1753336781,40.14,61.29,46.34
1753337381,44.17,65.31,49.76
1753337981,36.56,63.91,47.18
1753338581,42.08,66.66,47.94
1753339181,40.69,66.1,50.69
1753339781,36.58,54.24,48.94
1753340382,42.39,70.14,50.18
1753340982,39.0,61.04,48.08
1753341582,38.5,67.03,51.02
1753342182,41.85,68.6,51.87
1753342782,40.52,68.36,50.16
1753343382,40.92,69.66,51.92
1753343982,40.66,71.34,54.85
1753344582,44.46,64.22,54.11
1753345183,41.71,69.83,53.92
1753345783,43.26,68.95,51.4
1753346383,45.34,57.23,50.88
1753346983,46.29,71.73,54.29
1753347583,45.79,60.72,55.38
1753348183,49.04,61.77,56.37
1753348783,46.99,68.04,53.31
1753349384,46.29,63.36,56.63
1753349984,45.48,68.57,55.3
1753350584,46.28,68.75,55.49
1753351184,48.94,72.19,58.99
1753351784,42.85,73.87,55.22
1753352384,41.81,70.68,55.65
1753352984,46.31,67.08,56.97
1753353585,47.38,66.42,56.97
1753354185,50.74,75.01,61.48
